Gyr_X,Gyr_Y,Gyr_Z
0.029407,-0.412868,0.104151
0.039888,-0.404651,0.105795
0.040881,-0.398465,0.104334
0.037114,-0.401519,0.103413
0.028902,-0.403991,0.104015
0.02047,-0.420296,0.106334
0.013917,-0.431892,0.107487
0.005711,-0.440407,0.110301
-0.005952,-0.439577,0.114716
0.018529,-0.333108,0.159545
0.079898,-0.21829,0.146662
0.108641,-0.184014,0.157265
0.100235,-0.201774,0.156755
0.078414,-0.228067,0.159474
0.067828,-0.24672,0.161958
0.068741,-0.247687,0.165383
0.068045,-0.232586,0.163924
0.069466,-0.19501,0.17197
0.072385,-0.144777,0.175559
0.08255,-0.108381,0.175335
0.08264,-0.080857,0.17556
0.075417,-0.059952,0.17629
0.059537,-0.046684,0.179198
0.047546,-0.039069,0.179889
0.035454,-0.030929,0.175551
0.023379,-0.022021,0.178575
0.010569,-0.020003,0.180755
-0.003231,-0.010633,0.184331
-0.013779,-0.003567,0.183273
-0.01815,-0.001322,0.187033
-0.020412,-0.003092,0.189442
-0.021894,-0.013582,0.188991
-0.031343,-0.032261,0.19111
-0.035039,-0.049412,0.190168
-0.030278,-0.06755,0.193042
-0.024357,-0.076576,0.187207
-0.017245,-0.097422,0.189164
-0.016269,-0.110452,0.191184
-0.012578,-0.131507,0.188691
0.004321,-0.147508,0.185116
0.016043,-0.155005,0.184529
0.02887,-0.149411,0.183452
0.032523,-0.146896,0.190181
0.049239,-0.142191,0.182738
0.075535,-0.132367,0.179648
0.101633,-0.123498,0.176205
0.114944,-0.114244,0.176582
0.125248,-0.115724,0.168387
0.143328,-0.113063,0.160062
0.158598,-0.103095,0.161717
0.170913,-0.087687,0.15768
0.174274,-0.075203,0.156141
0.178146,-0.072624,0.156403
0.177003,-0.069048,0.158039
0.171571,-0.070696,0.158673
0.153682,-0.076163,0.162173
0.122411,-0.07059,0.156199
0.143539,-0.08596,0.197474
0.075383,-0.108792,0.157098
0.029217,-0.148329,0.156365
0.085234,-0.123394,0.270762
0.003337,-0.058748,0.167383
0.011282,-0.162695,0.197775
-0.042528,-0.23098,0.195996
-0.045148,-0.221641,0.224582
-0.056821,-0.22503,0.222667
-0.055084,-0.311706,0.217517
-0.086467,-0.408913,0.206839
-0.062783,-0.403743,0.226136
-0.053048,-0.34865,0.239927
-0.020202,-0.331637,0.236406
0.005382,-0.286347,0.226251
0.027005,-0.23132,0.238767
0.051155,-0.161929,0.250254
0.082963,-0.099058,0.249297
0.118334,-0.043593,0.252116
0.133304,-0.028257,0.247031
0.135078,-0.04192,0.243571
0.12591,-0.075719,0.252489
0.100753,-0.116339,0.246514
0.076891,-0.150411,0.247162
0.046813,-0.167292,0.244539
0.015455,-0.175062,0.242039
-0.005412,-0.175408,0.242478
-0.026897,-0.18815,0.238403
-0.056119,-0.212057,0.228579
-0.086613,-0.228411,0.223892
-0.104639,-0.229162,0.217742
-0.106354,-0.195894,0.213831
-0.091156,-0.155498,0.207344
-0.076149,-0.120386,0.197183
-0.075383,-0.097972,0.187721
-0.077587,-0.096251,0.171036
-0.087561,-0.115554,0.155587
-0.105774,-0.125206,0.140265
-0.120069,-0.135189,0.128683
-0.130598,-0.120392,0.1178
-0.1274,-0.104724,0.10455
-0.120227,-0.081471,0.09449
-0.118734,-0.064415,0.085493
-0.122334,-0.040659,0.072234
-0.126916,-0.022197,0.068607
-0.131972,-0.015278,0.060143
-0.135951,-0.014059,0.05125
-0.143164,-0.018826,0.043453
-0.148569,-0.016439,0.038149
-0.149797,-0.011724,0.031089
-0.149544,-0.004634,0.025181
-0.153066,0.003537,0.020804
-0.154999,0.017121,0.017493
-0.157566,0.039681,0.012939
-0.157905,0.059999,0.009377
-0.160968,0.075465,0.009615
-0.14101,0.10009,0.024187
-0.17065,0.116641,0.01223
-0.157619,0.098308,0.046996
-0.17778,0.133904,0.022475
-0.197393,0.125716,0.016371
-0.169556,0.130168,0.054833
-0.184712,0.177985,0.029632
-0.171885,0.168768,0.050732
-0.176916,0.185952,0.051848
-0.174488,0.200608,0.052278
-0.168093,0.201272,0.058309
-0.164242,0.183652,0.060151
-0.156181,0.172824,0.069966
-0.164567,0.169928,0.054268
-0.129801,0.193767,0.072097
-0.116518,0.245417,0.061659
-0.08482,0.270047,0.072723
-0.069754,0.277735,0.073575
-0.062945,0.271217,0.071969
-0.048703,0.259467,0.076685
-0.036238,0.25372,0.075112
-0.024019,0.252577,0.070842
-0.010805,0.236752,0.08047
-0.019731,0.221624,0.06899
0.009977,0.187304,0.092057
0.001005,0.180275,0.06654
-0.001429,0.154955,0.079606
0.02333,0.155973,0.100163
0.011917,0.162534,0.070427
0.032813,0.15947,0.0857
0.047898,0.189751,0.095289
0.058862,0.19565,0.10071
0.062969,0.131483,0.111904
0.048891,0.050712,0.112835
0.047485,0.008368,0.116911
0.07289,0.024889,0.126451
0.102957,0.073387,0.128106
0.126339,0.127607,0.141671
0.140799,0.177453,0.14958
0.146958,0.201485,0.161479
0.151987,0.193752,0.161951
0.162112,0.146044,0.160801
0.155442,0.093219,0.154669
0.144091,0.052602,0.150611
0.143451,0.029635,0.151602
0.150365,0.011031,0.146533
0.152404,-0.000508,0.13909
0.155603,-0.015107,0.135583
0.161309,-0.021736,0.138324
0.154959,-0.020491,0.125616
0.187766,-0.043039,0.151565
0.159527,-0.071661,0.094732
0.178305,-0.085151,0.127036
0.200372,-0.044428,0.129949
0.207575,0.005812,0.102746
0.216612,-0.027706,0.095967
0.199338,-0.101952,0.113203
0.183087,-0.127731,0.104208
0.184163,-0.1384,0.098788
0.188533,-0.121588,0.098915
0.195146,-0.087611,0.104211
0.190031,-0.045319,0.101667
0.200745,-0.018568,0.114859
0.193096,-0.022648,0.105897
0.182045,-0.052668,0.107331
0.157621,-0.093997,0.111289
0.126209,-0.136137,0.109646
0.105739,-0.176673,0.10396
0.099205,-0.196607,0.105365
0.099539,-0.192121,0.096882
0.090209,-0.192885,0.091182
0.079236,-0.192404,0.084137
0.077076,-0.187863,0.07512
0.080369,-0.175384,0.060847
0.088202,-0.169477,0.048985
0.091291,-0.152767,0.034838
0.090159,-0.134757,0.018116
0.0921,-0.127074,0.006234
0.094556,-0.133318,-0.013269
0.093748,-0.141302,-0.027265
0.09293,-0.155029,-0.043128
0.095078,-0.164159,-0.062957
0.106833,-0.168428,-0.078104
0.116227,-0.167799,-0.095779
0.121813,-0.17069,-0.107926
0.127632,-0.177298,-0.117879
0.133827,-0.174333,-0.123012
0.140191,-0.178477,-0.127973
0.137293,-0.175747,-0.129235
0.123288,-0.172359,-0.12673
0.117787,-0.172204,-0.125778
0.101129,-0.181636,-0.119926
0.080519,-0.180952,-0.112072
0.056732,-0.179991,-0.109492
0.035777,-0.161569,-0.093
0.013753,-0.128457,-0.090535
-0.018196,-0.134994,-0.079383
-0.068882,-0.165492,-0.080006
-0.120567,-0.188951,-0.082052
-0.168552,-0.210869,-0.076918
-0.208068,-0.210845,-0.078426
-0.246769,-0.199145,-0.079744
-0.285146,-0.182021,-0.079855
-0.311686,-0.156789,-0.080739
-0.332911,-0.137892,-0.085279
-0.353028,-0.120229,-0.091632
-0.366803,-0.096361,-0.094292
-0.371423,-0.066635,-0.103474
-0.354177,-0.027342,-0.111973
-0.341728,0.018773,-0.120281
-0.326231,0.062955,-0.133584
-0.31419,0.09735,-0.139055
-0.296392,0.113896,-0.150092
-0.278658,0.12664,-0.156514
-0.257969,0.138851,-0.15941
-0.235617,0.159847,-0.160708
-0.215317,0.182968,-0.165485
-0.197035,0.197507,-0.165169
-0.187366,0.203707,-0.168099
-0.187355,0.186866,-0.163384
-0.187224,0.161081,-0.162956
-0.187872,0.126486,-0.159623
-0.182389,0.09918,-0.157422
-0.186391,0.082896,-0.158386
-0.185296,0.073829,-0.153309
-0.184481,0.073535,-0.148968
-0.17716,0.064803,-0.148347
-0.175184,0.056056,-0.152029
-0.180918,0.039233,-0.147335
-0.18152,0.03,-0.152238
-0.185186,0.021511,-0.151971
-0.18205,0.018793,-0.149195
-0.186792,0.017679,-0.151244
-0.187644,0.022835,-0.157993
-0.186798,0.034183,-0.15554
-0.177678,0.041806,-0.155866
-0.176416,0.060686,-0.158192
-0.18333,0.073559,-0.157064
-0.186555,0.087035,-0.158866
-0.192837,0.105437,-0.158232
-0.199449,0.114446,-0.156645
-0.212099,0.124275,-0.155471
-0.225733,0.123919,-0.153862
-0.244948,0.132503,-0.154768
-0.256832,0.133622,-0.152215
-0.272658,0.13608,-0.150731
-0.289804,0.137993,-0.147274
-0.304122,0.141539,-0.148569
-0.31444,0.140262,-0.148793
-0.326729,0.138099,-0.152381
-0.335789,0.136016,-0.15237
-0.341703,0.143518,-0.157364
-0.347316,0.138358,-0.160752
-0.345708,0.138364,-0.167568
-0.345823,0.131456,-0.16696
-0.347236,0.129033,-0.172882
-0.344126,0.127437,-0.178336
-0.342499,0.118119,-0.187714
-0.335284,0.110985,-0.192861
-0.334655,0.098584,-0.199138
-0.334653,0.089561,-0.205949
-0.332449,0.071531,-0.205122
-0.323926,0.060382,-0.212426
-0.3215,0.046624,-0.220905
-0.31336,0.033472,-0.227708
-0.304501,0.02365,-0.229521
-0.30129,0.019807,-0.233012
-0.284091,0.018691,-0.239283
-0.277485,0.023148,-0.238825
-0.27054,0.029425,-0.23984
-0.263499,0.034482,-0.240029
-0.25865,0.039803,-0.23403
-0.250386,0.045037,-0.232764
-0.2454,0.044308,-0.230411
-0.242654,0.037891,-0.222036
-0.238557,0.032511,-0.220163
-0.241272,0.028952,-0.213288
-0.235711,0.022783,-0.210725
-0.229518,0.023625,-0.203608
-0.226045,0.014449,-0.19782
-0.222059,0.003017,-0.198878
-0.21686,-0.010949,-0.196001
-0.215006,-0.020295,-0.18892
-0.20524,-0.03016,-0.183903
-0.199813,-0.031082,-0.180979
-0.19532,-0.028288,-0.174409
-0.192468,-0.029267,-0.167653
-0.187349,-0.032818,-0.164182
-0.181754,-0.036101,-0.157851
-0.172906,-0.038564,-0.1543
-0.162993,-0.047405,-0.146317
-0.153866,-0.046264,-0.146157
-0.139791,-0.055942,-0.138146
-0.126396,-0.062934,-0.141107
-0.110275,-0.075324,-0.134365
-0.090757,-0.091836,-0.132419
-0.073531,-0.106162,-0.130171
-0.053722,-0.119545,-0.124556
-0.038102,-0.137508,-0.123616
-0.018197,-0.148693,-0.119539
0.002509,-0.156806,-0.118786
0.018755,-0.17201,-0.11373
0.035039,-0.178355,-0.110343
0.052156,-0.194177,-0.102289
0.065725,-0.211428,-0.105377
0.081503,-0.221242,-0.099449
0.102384,-0.224759,-0.096253
0.117316,-0.21904,-0.092098
0.129878,-0.215018,-0.08581
0.139312,-0.207472,-0.080161
0.146306,-0.204879,-0.078633
0.150051,-0.207171,-0.07299
0.147357,-0.210986,-0.068197
0.144849,-0.222306,-0.067694
0.140297,-0.225835,-0.0631
0.128312,-0.227234,-0.058654
0.119575,-0.22637,-0.057016
0.108162,-0.22229,-0.051716
0.090574,-0.211354,-0.050069
0.076776,-0.214788,-0.045079
0.061094,-0.220373,-0.044584
0.04055,-0.22635,-0.039421
0.02482,-0.229239,-0.037022
0.011381,-0.224392,-0.033616
0.000889,-0.218429,-0.028683
-0.007553,-0.210425,-0.025719
-0.013639,-0.198922,-0.026476
-0.020903,-0.192982,-0.021334
-0.025184,-0.188135,-0.020008
-0.020725,-0.177997,-0.02133
-0.021061,-0.172797,-0.01118
-0.017771,-0.167409,-0.011824
-0.011116,-0.152998,-0.005586
-0.006318,-0.133497,-0.002706
-0.003526,-0.116391,-0.000162
-0.005078,-0.10982,0.00618
-0.003439,-0.109372,0.014321
-0.003715,-0.111751,0.014194
-0.001076,-0.106813,0.017171
-0.006217,-0.107525,0.014622
-0.00677,-0.096875,0.019208
-0.013189,-0.086755,0.021004
-0.013745,-0.085749,0.024956
-0.022912,-0.079963,0.026829
-0.031649,-0.078754,0.02482
-0.040552,-0.085931,0.026865
-0.057539,-0.084643,0.026751
-0.068115,-0.084786,0.029542
-0.080475,-0.08373,0.033409
-0.088663,-0.071497,0.031815
-0.099246,-0.060107,0.03387
-0.111385,-0.042857,0.033108
-0.120582,-0.034963,0.034741
-0.132127,-0.026193,0.033555
-0.140774,-0.016908,0.031999
-0.146459,-0.002623,0.031906
-0.150952,0.012723,0.035872
-0.15981,0.021214,0.033555
-0.169253,0.035737,0.037878
-0.177555,0.04688,0.040808
-0.186187,0.051741,0.04352
-0.185527,0.057905,0.045449
-0.188483,0.055946,0.043049
-0.196868,0.05876,0.048802
-0.200199,0.065891,0.052492
-0.201184,0.064505,0.054776
-0.20536,0.062945,0.057871
-0.201848,0.065117,0.05968
-0.199363,0.066239,0.063742
-0.189386,0.07203,0.066314
-0.18823,0.07604,0.066946
-0.179757,0.083252,0.069211
-0.173683,0.090582,0.071437
-0.168748,0.093336,0.070635
-0.156635,0.089736,0.075071
-0.151628,0.09537,0.071967
-0.144458,0.092969,0.071798
-0.139745,0.100052,0.073821
-0.138588,0.10431,0.074325
-0.137371,0.10821,0.076374
-0.141616,0.102802,0.075787
-0.144608,0.101941,0.074617
-0.155938,0.098861,0.080534
-0.160728,0.093936,0.081065
-0.167836,0.098401,0.08048
-0.175087,0.097615,0.082275
-0.179887,0.098812,0.081708
-0.191681,0.096571,0.078724
-0.197609,0.098044,0.084081
-0.203991,0.100244,0.087761
-0.207432,0.103634,0.082696
-0.208542,0.097064,0.085852
-0.207141,0.10424,0.08636
-0.207393,0.115105,0.087089
-0.205642,0.128501,0.086945
-0.20348,0.140219,0.087803
-0.199309,0.149856,0.088385
-0.197448,0.157333,0.090113
-0.192332,0.162322,0.090072
-0.192451,0.165529,0.088453
-0.19263,0.168944,0.089445
-0.18141,0.17588,0.084107
-0.180191,0.18051,0.087187
-0.181447,0.185329,0.087001
-0.181285,0.183723,0.086821
-0.177406,0.179518,0.090922
-0.181898,0.183941,0.091258
-0.181906,0.184176,0.092153
-0.189349,0.186596,0.092757
-0.194003,0.185702,0.096292
-0.198656,0.18825,0.09984
-0.206885,0.188512,0.098746
-0.214808,0.185872,0.103127
-0.220767,0.185619,0.103039
-0.22753,0.179467,0.102518
-0.232635,0.181317,0.10337
-0.232913,0.185568,0.104595
-0.237808,0.187298,0.104185
-0.242758,0.2006,0.102363
-0.241584,0.210015,0.105087
-0.244695,0.213971,0.106397
-0.24492,0.224479,0.106192
-0.250146,0.230434,0.102284
-0.24721,0.236989,0.107615
-0.249799,0.236981,0.108673
-0.253277,0.246411,0.109742
-0.254351,0.256898,0.109694
-0.254145,0.263841,0.108328
-0.257026,0.269916,0.10917
-0.258173,0.263346,0.111137
-0.258425,0.257299,0.110029
-0.252481,0.250383,0.106784
-0.245719,0.238306,0.10097
-0.241436,0.228012,0.108371
-0.237307,0.222222,0.10707
-0.239486,0.211207,0.107195
-0.238718,0.197359,0.10872
-0.243115,0.181971,0.113408
-0.248155,0.158563,0.112488
-0.251487,0.134117,0.115032
-0.255731,0.115239,0.118009
-0.256258,0.103854,0.116055
-0.253697,0.099716,0.121576
-0.248158,0.098104,0.120699
-0.239925,0.10554,0.121117
-0.23357,0.11126,0.122043
-0.23229,0.118331,0.120843
-0.227308,0.138784,0.120176
-0.218546,0.147256,0.117543
-0.209533,0.162233,0.113546
-0.206116,0.180107,0.108112
-0.203371,0.186083,0.107845
-0.204788,0.189774,0.107285
-0.198828,0.186893,0.105745
-0.201619,0.1854,0.109375
-0.206776,0.183187,0.108125
-0.218207,0.179457,0.102782
-0.21276,0.18198,0.116254
-0.224346,0.167931,0.124536
-0.244434,0.164712,0.123326
-0.250621,0.151881,0.134746
-0.247295,0.133274,0.137975
-0.244916,0.120281,0.140581
-0.247932,0.099849,0.150857
-0.239602,0.09464,0.150188
-0.233118,0.089221,0.149902
-0.223155,0.095057,0.158206
-0.209779,0.106906,0.16054
-0.200351,0.109737,0.163121
-0.189963,0.116218,0.168192
-0.177793,0.123965,0.171281
-0.162973,0.127701,0.172915
-0.149429,0.130218,0.173151
-0.13455,0.129878,0.175477
-0.12012,0.138042,0.174873
-0.104879,0.141343,0.171154
-0.097761,0.14846,0.1704
-0.091834,0.145908,0.170698
-0.087437,0.142144,0.17268
-0.08025,0.123378,0.169946
-0.079207,0.113604,0.170726
-0.081682,0.099622,0.171273
-0.085881,0.079156,0.170166
-0.091515,0.064809,0.173081
-0.094712,0.051524,0.171969
-0.099343,0.041277,0.171938
-0.098094,0.038021,0.172683
-0.102891,0.033706,0.172307
-0.105011,0.033911,0.170446
-0.101364,0.032444,0.165243
-0.097333,0.029274,0.159989
-0.094464,0.03703,0.157698
-0.091055,0.046476,0.156438
-0.0817,0.059823,0.146004
-0.075018,0.066683,0.143231
-0.067705,0.080379,0.136773
-0.058509,0.086505,0.131135
-0.052853,0.088943,0.124762
-0.043462,0.086544,0.118782
-0.033133,0.076868,0.114737
-0.021736,0.062738,0.103449
-0.013143,0.046992,0.099439
0.00241,0.038587,0.093266
0.006445,0.028776,0.091856
0.015245,0.028884,0.087622
0.023656,0.034053,0.08382
0.025558,0.036859,0.082713
0.030451,0.048331,0.083878
0.028639,0.053965,0.086705
0.023686,0.060586,0.086381
0.025093,0.062997,0.089309
0.026809,0.066196,0.088441
0.025933,0.061952,0.093614
0.023704,0.05895,0.093456
0.021102,0.05871,0.092442
0.01793,0.059337,0.092954
0.019396,0.059038,0.094702
0.020184,0.055736,0.093932
0.017864,0.058312,0.09281
0.017148,0.064861,0.092816
0.014911,0.070763,0.093197
0.020114,0.066217,0.089928
0.020357,0.066913,0.086803
0.018888,0.068647,0.090406
0.017751,0.067747,0.089205
0.024518,0.070881,0.085539
0.027049,0.071325,0.085422
0.029439,0.075371,0.0803
0.032381,0.085985,0.08051
0.035398,0.088296,0.076579
0.04246,0.100692,0.077992
0.048455,0.106863,0.07622
0.057066,0.115594,0.077721
0.071799,0.124457,0.074906
0.080272,0.12463,0.069862
0.097638,0.12661,0.069831
0.113522,0.128091,0.067899
0.134682,0.126313,0.065979
0.160309,0.124554,0.067586
0.188752,0.117669,0.065441
0.211408,0.099695,0.061453
0.239233,0.085909,0.060902
0.251762,0.074682,0.065289
0.261157,0.058275,0.065916
0.278423,0.050793,0.071169
0.291338,0.05131,0.078876
0.309371,0.059063,0.078454
0.327414,0.06322,0.082641
0.336362,0.056151,0.087523
0.35027,0.046373,0.092889
0.368697,0.032706,0.092132
0.380429,0.024077,0.092524
0.386407,0.005876,0.095443
0.384318,-0.005634,0.095221
0.38454,-0.018129,0.098292
0.38471,-0.031634,0.101129
0.389727,-0.040077,0.098974
0.383718,-0.053065,0.099839
0.365929,-0.063853,0.103433
0.353343,-0.08309,0.110071
0.344536,-0.099382,0.106139
0.336283,-0.116736,0.104465
0.32846,-0.134428,0.103111
0.315393,-0.148161,0.100479
0.304865,-0.152014,0.103303
0.293975,-0.154507,0.099429
0.290202,-0.150497,0.096611
0.281682,-0.145124,0.095039
0.278827,-0.136924,0.09057
0.275817,-0.12949,0.087868
0.271993,-0.118361,0.079832
0.268399,-0.117786,0.073937
0.264695,-0.116988,0.072225
0.263438,-0.114442,0.062092
0.261966,-0.107014,0.050832
0.259119,-0.096466,0.04506
0.254942,-0.087397,0.035036
0.250932,-0.073457,0.027073
0.251893,-0.05828,0.021058
0.249381,-0.04414,0.012899
0.244648,-0.032912,-0.000317
0.245041,-0.032188,-0.008512
0.234608,-0.028707,-0.013635
0.232565,-0.036101,-0.022042
0.222815,-0.043702,-0.027803
0.215768,-0.048158,-0.034465
0.203825,-0.054507,-0.039136
0.191454,-0.060999,-0.046322
0.173038,-0.063024,-0.053096
0.163526,-0.069378,-0.051299
0.152249,-0.071043,-0.050926
0.144947,-0.070155,-0.052726
0.140778,-0.069527,-0.054707
0.128943,-0.065905,-0.056036
0.125001,-0.05516,-0.056665
0.123846,-0.04712,-0.050302
0.116716,-0.04404,-0.053422
0.108143,-0.044318,-0.048292
0.099946,-0.042121,-0.045191
0.091662,-0.041746,-0.047012
0.077388,-0.041047,-0.040363
0.066491,-0.038259,-0.043979
0.055512,-0.042744,-0.038369
0.044965,-0.038415,-0.039427
0.037628,-0.027816,-0.038792
0.025768,-0.019665,-0.036716
0.018889,-0.007355,-0.038457
0.003581,0.002413,-0.037184
-0.003865,0.008195,-0.039488
-0.015861,0.01908,-0.037889
-0.016129,0.032901,-0.038153
-0.016375,0.041316,-0.043337
-0.016128,0.047094,-0.044961
-0.016293,0.062007,-0.050303
-0.014488,0.070559,-0.051239
-0.008363,0.079856,-0.055158
-0.009322,0.084374,-0.058518
-0.007205,0.100233,-0.065896
-0.006934,0.102622,-0.065306
-0.006962,0.101166,-0.065848
-0.007235,0.093634,-0.065486
-0.009239,0.099438,-0.065993
-0.009666,0.101005,-0.069766
-0.007236,0.099779,-0.065637
-0.010262,0.105562,-0.063959
-0.012772,0.10649,-0.064535
-0.012186,0.109156,-0.059144
-0.013356,0.106508,-0.058442
-0.021444,0.102415,-0.057031
-0.029638,0.097015,-0.058705
-0.040038,0.08885,-0.054213
-0.040683,0.085417,-0.052457
-0.047362,0.076231,-0.052795
-0.055742,0.076029,-0.051917
-0.064862,0.077473,-0.050363
-0.067146,0.070149,-0.054097
-0.074784,0.065535,-0.0499
-0.085215,0.060295,-0.050811
-0.096585,0.051216,-0.057629
-0.108373,0.04969,-0.058676
-0.114699,0.04897,-0.059876
-0.123531,0.047224,-0.064607
-0.126468,0.05286,-0.068937
-0.130203,0.052854,-0.073712
-0.139816,0.060933,-0.085795
-0.141187,0.06657,-0.087918
-0.145191,0.063708,-0.08979
-0.150254,0.066993,-0.097303
-0.152346,0.075454,-0.101188
-0.152259,0.078283,-0.108549
-0.155212,0.080519,-0.111993
-0.157598,0.085238,-0.116469
-0.160587,0.093416,-0.121166
-0.160189,0.099253,-0.125732
-0.154586,0.104194,-0.134557
-0.154981,0.111494,-0.135542
-0.155278,0.119068,-0.140688
-0.157383,0.119508,-0.143336
-0.154917,0.128353,-0.144841
-0.157072,0.130212,-0.147356
-0.158502,0.134074,-0.153789
-0.154638,0.136607,-0.158203
-0.155136,0.137533,-0.162812
-0.152998,0.13695,-0.164433
-0.152667,0.138044,-0.169586
-0.153224,0.136151,-0.176667
-0.154912,0.133597,-0.178845
-0.161605,0.13347,-0.182854
-0.167799,0.128552,-0.189343
-0.177093,0.12478,-0.195719
-0.17885,0.123427,-0.201114
-0.182503,0.129674,-0.203301
-0.188099,0.131277,-0.208682
-0.200628,0.133132,-0.217381
-0.21455,0.130271,-0.217536
-0.223976,0.121345,-0.21995
-0.237285,0.108372,-0.228645
-0.254028,0.098989,-0.236841
-0.270674,0.089534,-0.241955
-0.286712,0.077707,-0.247929
-0.297272,0.066163,-0.255007
-0.317735,0.056418,-0.261547
-0.335486,0.050487,-0.267299
-0.34999,0.048725,-0.276236
-0.356467,0.05131,-0.279135
-0.365438,0.057421,-0.284444
-0.371108,0.073037,-0.290093
-0.382817,0.086791,-0.294648
-0.380087,0.093422,-0.298719
-0.384459,0.102559,-0.307257
-0.385253,0.112497,-0.3124
-0.388345,0.122651,-0.323401
-0.387795,0.136291,-0.324635
-0.377537,0.148108,-0.330222
-0.367528,0.164741,-0.339432
-0.345986,0.178231,-0.347297
-0.324927,0.195199,-0.353208
-0.305355,0.218485,-0.358936
-0.28234,0.229926,-0.359699
-0.264189,0.246555,-0.366214
-0.239916,0.249713,-0.370576
-0.216241,0.259886,-0.376387
-0.190495,0.266438,-0.383383
-0.166772,0.27106,-0.388739
-0.145884,0.271922,-0.395505
-0.129864,0.270843,-0.39767
-0.108826,0.273246,-0.397573
-0.092466,0.279362,-0.40521
-0.091466,0.283534,-0.405245
-0.088474,0.281363,-0.404236
-0.084636,0.273303,-0.405484
-0.075251,0.257216,-0.409918
-0.066949,0.244226,-0.408375
-0.070395,0.227527,-0.405762
-0.070085,0.207437,-0.405648
-0.071575,0.189356,-0.401776
-0.070208,0.162736,-0.400408
-0.063784,0.143025,-0.405931
-0.061657,0.116799,-0.401746
-0.059611,0.10465,-0.39665
-0.053993,0.091635,-0.396161
-0.051199,0.076257,-0.395642
-0.046314,0.057789,-0.391431
-0.040661,0.045126,-0.390939
-0.038154,0.038344,-0.386448
-0.03227,0.031575,-0.384921
-0.027646,0.026176,-0.385255
-0.023013,0.016593,-0.381616
-0.019848,0.016312,-0.379509
-0.016822,0.0106,-0.376596
-0.016482,0.005481,-0.376989
-0.019406,0.007168,-0.377479
-0.020865,0.006742,-0.374313
-0.021979,0.010896,-0.38088
-0.024635,0.013477,-0.381199
-0.030954,0.013778,-0.381164
-0.037716,0.012984,-0.385472
-0.04333,0.013833,-0.384572
-0.044189,0.008,-0.389746
-0.045225,0.011014,-0.391497
-0.04698,0.00977,-0.394529
-0.047322,0.011364,-0.39255
-0.036852,0.014087,-0.399128
-0.03607,0.018611,-0.40209
-0.020476,0.020679,-0.403531
-0.017947,0.02026,-0.409678
-0.008368,0.018234,-0.413114
-0.002089,0.01834,-0.413381
0.006253,0.016756,-0.414567
0.017247,0.009272,-0.414865
0.025799,0.011703,-0.418088
0.034869,0.010992,-0.420479
0.047814,0.002647,-0.422639
0.059385,-0.00039,-0.419797
0.071523,-0.002247,-0.421286
0.094721,-0.004673,-0.420883
0.112849,-0.005001,-0.422445
0.129475,-0.005801,-0.419983
0.151845,-0.008033,-0.421101
0.175018,-0.004317,-0.422303
0.193837,0.004036,-0.426306
0.215691,0.003251,-0.42358
0.231617,0.011232,-0.425889
0.246172,0.006916,-0.431736
0.263368,-0.003961,-0.432551
0.276613,-0.016087,-0.434449
0.286906,-0.023912,-0.434537
0.289465,-0.033225,-0.434873
0.29878,-0.044888,-0.437249
0.299058,-0.051951,-0.436732
0.298645,-0.06077,-0.435716
0.292247,-0.070478,-0.438653
0.289027,-0.084868,-0.435199
0.278648,-0.099756,-0.435148
0.271066,-0.11124,-0.433821
0.254462,-0.121701,-0.432396
0.239825,-0.12262,-0.43218
0.226446,-0.128026,-0.426994
0.210846,-0.133108,-0.422908
0.194386,-0.132123,-0.420994
0.174252,-0.140418,-0.414605
0.153386,-0.141853,-0.409611
0.141593,-0.143124,-0.404772
0.128765,-0.144547,-0.401963
0.117069,-0.151891,-0.39769
0.109517,-0.152572,-0.394529
0.098742,-0.159425,-0.385936
0.094824,-0.157201,-0.378583
0.098292,-0.155897,-0.372827
0.104108,-0.151978,-0.367664
0.113621,-0.14827,-0.356741
0.120591,-0.140537,-0.357723
0.125905,-0.136533,-0.347132
0.138203,-0.136352,-0.341663
0.141204,-0.139678,-0.331168
0.145843,-0.137085,-0.327697
0.154348,-0.137401,-0.317371
0.162216,-0.132409,-0.313282
0.157797,-0.13745,-0.308366
0.159542,-0.1352,-0.303426
0.158846,-0.130472,-0.295094
0.158074,-0.11417,-0.289249
0.161722,-0.113587,-0.281495
0.163206,-0.101873,-0.275925
0.163382,-0.095566,-0.270309
0.160263,-0.090051,-0.267768
0.156026,-0.085866,-0.263131
0.149051,-0.081912,-0.261842
0.148185,-0.068308,-0.256622
0.15066,-0.057217,-0.255489
0.147801,-0.052164,-0.251369
0.138152,-0.043404,-0.252093
0.136619,-0.034215,-0.247389
0.129322,-0.025596,-0.249133
0.12893,-0.016135,-0.248604
0.117416,-0.008662,-0.249688
0.109053,-0.00024,-0.249578
0.106221,0.007359,-0.250967
0.095923,0.015122,-0.246507
0.092455,0.022433,-0.24807
0.073668,0.034042,-0.248641
0.057674,0.038446,-0.24033
0.035509,0.034597,-0.242665
0.018219,0.031891,-0.239161
0.00615,0.030307,-0.235906
-0.013936,0.032442,-0.229396
-0.034352,0.032469,-0.226027
-0.052066,0.033998,-0.220177
-0.066029,0.031877,-0.214314
-0.07918,0.038276,-0.209004
-0.091665,0.041499,-0.203222
-0.100811,0.043672,-0.196034
-0.111775,0.04471,-0.194521
