Acc_X,Acc_Y,Acc_Z
-0.505956,-1.175605,11.328145
-0.427931,-1.125224,11.397319
-0.337968,-1.152282,11.417084
-0.281452,-1.144764,11.425599
-0.179827,-1.157273,11.43311
-0.149176,-1.197096,11.431155
-0.10661,-1.202787,11.411462
-0.071671,-1.190358,11.430128
-0.065322,-1.219613,11.436797
-0.057851,-1.259647,11.422174
-0.036468,-1.287665,11.454023
-0.020246,-1.271798,11.485987
-0.032183,-1.322013,11.517348
-0.09175,-1.354818,11.514736
-0.134083,-1.396229,11.513742
-0.175669,-1.357004,11.570749
-0.264021,-1.356641,11.583092
-0.327567,-1.389582,11.562092
-0.355916,-1.382174,11.622618
-0.436995,-1.339861,11.647085
-0.467571,-1.341334,11.670658
-0.538,-1.324825,11.718032
-0.604406,-1.329144,11.760285
-0.678483,-1.321164,11.839398
-0.762944,-1.291106,11.846643
-0.806508,-1.257884,11.900062
-0.866152,-1.273142,11.90469
-0.971623,-1.266834,11.97357
-1.040938,-1.226095,12.025652
-1.078173,-1.181594,12.075452
-1.145855,-1.188404,12.144691
-1.180082,-1.191285,12.145591
-1.188282,-1.139344,12.209041
-1.175458,-1.075598,12.258463
-1.145732,-1.043608,12.316105
-1.098984,-1.039471,12.322082
-1.077877,-1.003205,12.374027
-1.008139,-0.94041,12.390022
-0.950078,-0.925408,12.350252
-0.860721,-0.902959,12.361773
-0.78959,-0.856739,12.32124
-0.755524,-0.825072,12.275207
-0.686835,-0.754575,12.242873
-0.601959,-0.727558,12.211873
-0.546698,-0.672435,12.163841
-0.485549,-0.619591,12.129811
-0.440366,-0.491899,12.08822
-0.336184,-0.442144,12.018743
-0.247806,-0.369252,11.959279
-0.176152,-0.266084,11.869605
-0.053493,-0.149167,11.763546
0.059114,0.00929,11.638848
0.205161,0.128483,11.497376
0.291436,0.193631,11.353122
0.38677,0.356212,11.230013
0.475257,0.472634,11.083347
0.542649,0.569646,10.917461
0.584848,0.658454,10.723107
0.624979,0.732427,10.555573
0.632503,0.834,10.34935
0.652679,0.942452,10.178947
0.62752,0.985391,9.961357
0.6208,1.013657,9.803018
0.581765,1.090107,9.662078
0.539341,1.132386,9.514835
0.499737,1.165732,9.392765
0.429978,1.13893,9.307825
0.351511,1.138161,9.201476
0.274076,1.165521,9.140044
0.169891,1.144236,9.102022
0.100882,1.089324,9.084808
-0.045764,1.041329,9.097499
-0.159917,0.989153,9.124192
-0.283763,1.031114,9.180995
-0.374647,1.014281,9.269043
-0.460275,0.94532,9.335028
-0.56792,0.925568,9.420466
-0.603993,0.926291,9.496473
-0.664821,0.969584,9.594951
-0.675311,0.944354,9.632048
-0.717289,0.926114,9.735704
-0.70688,0.960924,9.760202
-0.7149,1.028873,9.805383
-0.6299,1.097442,9.801312
-0.592523,1.125556,9.857712
-0.504742,1.181608,9.881104
-0.440564,1.292432,9.972566
-0.363424,1.386257,10.052615
-0.292174,1.434279,10.121314
-0.211399,1.477425,10.190026
-0.079525,1.568491,10.260564
-0.037354,1.646745,10.361369
0.031545,1.672409,10.417839
0.097354,1.699827,10.53903
0.111681,1.687028,10.654643
0.073245,1.70025,10.766603
0.061885,1.650186,10.823719
0.074591,1.597528,10.952351
0.067405,1.633607,11.052308
0.038554,1.663618,11.105525
-0.035108,1.594696,11.178135
-0.059087,1.522723,11.306849
-0.08911,1.447576,11.437325
-0.065793,1.329434,11.502685
-0.071378,1.259849,11.624711
-0.06355,1.194662,11.700675
0.000273,1.094406,11.712162
0.035321,1.013953,11.736925
0.123238,0.972159,11.768902
0.205455,0.824419,11.730143
0.209114,0.664451,11.682591
0.266105,0.561909,11.682407
0.272972,0.509516,11.688675
0.269619,0.58818,11.662412
0.285831,0.694492,11.634603
0.313395,0.619981,11.616796
0.321637,0.466643,11.54206
0.356224,0.295828,11.442323
0.408536,0.225719,11.386688
0.363501,0.247885,11.275388
0.286487,0.260175,11.222065
0.334951,0.15098,11.122551
0.519254,-0.642304,10.944868
0.266309,-0.527055,10.602888
0.194784,-0.260559,10.71075
0.14546,-0.211049,10.535775
0.027592,-0.274552,10.318795
-0.0626,-0.328074,10.121042
-0.156097,-0.356095,9.964651
-0.194697,-0.394864,9.839592
-0.298227,-0.391311,9.646494
-0.361508,-0.392777,9.516231
-0.362858,-0.408474,9.306605
-0.413416,-0.437142,9.130522
-0.423444,-0.441138,8.960898
-0.428259,-0.391582,8.80004
-0.454911,-0.387896,8.637777
-0.438185,-0.417707,8.472688
-0.444357,-0.445999,8.314064
-0.48618,-0.410195,8.171979
-0.498615,-0.41539,7.993357
-0.499795,-0.392526,7.818579
-0.505406,-0.418767,7.654016
-0.543055,-0.441291,7.49751
-0.554851,-0.416579,7.358303
-0.588232,-0.391987,7.19754
-0.595559,-0.414359,7.058599
-0.577826,-0.440595,6.918824
-0.594645,-0.413466,6.823024
-0.601757,-0.364429,6.701359
-0.638435,-0.403278,6.577211
-0.663555,-0.368932,6.452199
-0.659329,-0.393786,6.370143
-0.69898,-0.350684,6.319914
-0.700239,-0.328835,6.272391
-0.741529,-0.366584,6.193344
-0.813932,-0.351956,6.179401
-0.804096,-0.306222,6.130653
-0.823217,-0.297451,6.109529
-0.865488,-0.304659,6.065697
-0.866966,-0.281098,6.033325
-0.839665,-0.259995,6.052116
-0.836155,-0.183468,6.072309
-0.856702,-0.179073,6.054702
-0.872266,-0.186478,6.006157
-0.870773,-0.132726,6.014519
-0.840221,-0.084735,5.973158
-0.823265,-0.077448,5.924486
-0.788592,-0.004955,5.948873
-0.792697,0.008486,5.922234
-0.807979,0.044073,5.970313
-0.827013,0.093781,5.986032
-0.850146,0.073862,5.982128
-0.855231,0.070332,6.023802
-0.872443,0.057222,6.065759
-0.88702,0.046751,6.118882
-0.917143,0.059891,6.17906
-0.994392,0.027758,6.229934
-0.994377,-0.019329,6.27855
-1.141828,-0.018157,6.375414
-1.144427,-0.020089,6.41831
-1.242565,-0.067177,6.503961
-1.317457,-0.128418,6.601765
-1.441185,-0.129852,6.691533
-1.449476,-0.121751,6.736619
-1.508615,-0.130397,6.817517
-1.560676,-0.19929,6.868681
-1.594539,-0.214077,6.947995
-1.601391,-0.193097,6.989847
-1.580608,-0.190376,7.03949
-1.639465,-0.215795,7.093715
-1.624141,-0.268101,7.205438
-1.668089,-0.27257,7.267932
-1.634708,-0.292407,7.362707
-1.628035,-0.287912,7.46303
-1.627236,-0.26426,7.587895
-1.642625,-0.280458,7.685553
-1.607229,-0.265426,7.809633
-1.582968,-0.262089,7.940295
-1.542215,-0.282204,8.075205
-1.473092,-0.284135,8.25545
-1.53045,-0.26316,8.401533
-1.48443,-0.305312,8.551936
-1.476007,-0.285273,8.705009
-1.501959,-0.299646,8.887817
-1.523976,-0.345791,9.020842
-1.556285,-0.348538,9.214775
-1.574868,-0.327575,9.348012
-1.578026,-0.359437,9.498876
-1.578625,-0.397498,9.647656
-1.606266,-0.389663,9.787263
-1.584265,-0.393682,9.953445
-1.490085,-0.419642,10.069731
-1.464061,-0.506958,10.17297
-1.37728,-0.533208,10.265255
-1.349889,-0.502864,10.362365
-1.331458,-0.610803,10.398554
-1.249836,-0.649032,10.464022
-1.232268,-0.75929,10.54768
-1.269565,-0.842028,10.62365
-1.245407,-0.868277,10.71553
-1.234325,-0.985521,10.816801
-1.291496,-1.043933,10.93199
-1.312849,-1.174384,11.012498
-1.375609,-1.199229,11.102237
-1.319865,-1.229149,11.170398
-1.325195,-1.312417,11.23693
-1.335323,-1.345587,11.346149
-1.333218,-1.376521,11.420213
-1.349089,-1.426515,11.543016
-1.415575,-1.461379,11.649831
-1.396384,-1.558679,11.769252
-1.434447,-1.562228,11.93877
-1.45828,-1.582005,12.063947
-1.459846,-1.60021,12.180386
-1.435907,-1.596306,12.331089
-1.48859,-1.559128,12.425326
-1.43011,-1.515897,12.536356
-1.386267,-1.440934,12.647808
-1.326002,-1.427286,12.693911
-1.233817,-1.386482,12.784164
-1.236068,-1.313646,12.864805
-1.185809,-1.240869,12.930619
-1.120788,-1.197272,12.98469
-1.048907,-1.159803,13.035044
-1.020872,-1.14872,13.107749
-1.013713,-1.134881,13.115539
-0.992359,-1.13228,13.142634
-1.007901,-1.140233,13.105517
-0.99742,-1.167912,13.06919
-1.017048,-1.143047,13.025405
-1.016628,-1.119168,12.977017
-1.023874,-1.159706,12.929953
-1.046855,-1.180129,12.852757
-1.083682,-1.182185,12.786602
-1.132643,-1.21689,12.743333
-1.197163,-1.232018,12.75965
-1.263541,-1.338693,12.710659
-1.347941,-1.439262,12.670248
-1.465767,-1.424181,12.657532
-1.589956,-1.507564,12.590847
-1.707308,-1.592182,12.557083
-1.825893,-1.60199,12.511311
-1.902504,-1.613162,12.501298
-2.018046,-1.620603,12.475826
-2.073467,-1.599185,12.480814
-2.067252,-1.5822,12.520072
-2.085113,-1.520945,12.565304
-2.007699,-1.459538,12.625568
-1.890133,-1.336122,12.663428
-1.742901,-1.276535,12.691797
-1.554472,-1.157486,12.766279
-1.340307,-1.039917,12.81214
-1.102012,-0.853135,12.833492
-0.790011,-0.680974,12.819824
-0.501747,-0.525474,12.787466
-0.111374,-0.42196,12.825429
0.045095,-0.217802,12.616009
0.229736,0.092065,12.663706
1.012337,0.232242,12.547521
0.650382,0.17269,12.585845
1.482133,0.758828,12.101048
2.011818,0.439761,11.975892
2.000118,0.959042,12.440318
2.106848,0.742377,12.111674
2.229388,1.108555,11.975707
2.561393,1.443628,11.767754
3.103318,1.358871,11.504803
3.257697,1.114124,11.360566
3.382073,1.2386,11.47448
3.491102,1.377184,11.62575
3.403405,1.233848,11.539777
3.529066,1.264556,11.401888
3.72425,1.300316,11.234059
3.746154,1.23357,11.120575
3.78218,1.180789,10.984878
3.860352,1.153473,10.855939
3.892682,1.045264,10.76422
3.829957,0.942977,10.646758
3.827248,0.929423,10.510772
3.759252,0.927442,10.37529
3.670152,0.804211,10.209559
3.504824,0.673016,10.097465
3.412339,0.594752,9.943653
3.275847,0.610153,9.87694
3.170766,0.521309,9.759766
3.039917,0.53238,9.749001
2.803765,0.367121,9.719747
2.629329,0.289736,9.694244
2.516413,0.289,9.692774
2.339984,0.231057,9.621496
2.242316,0.192291,9.574184
2.097519,0.213666,9.547663
2.005384,0.269575,9.473724
1.82632,0.302688,9.471363
1.681743,0.287562,9.43346
1.580941,0.289185,9.38608
1.408194,0.393284,9.433635
1.321614,0.42956,9.339622
1.251776,0.398934,9.325333
1.06989,0.520899,9.31557
0.971008,0.575579,9.29232
0.888554,0.637018,9.213508
0.834452,0.655217,9.24255
0.75419,0.730112,9.273679
0.690135,0.751875,9.259078
0.615498,0.678887,9.283339
0.526641,0.744599,9.348932
0.566816,0.882839,9.4751
0.37927,0.712242,9.35148
0.338821,0.719592,9.37431
0.284961,0.724485,9.465386
0.175832,0.711405,9.469624
0.096355,0.611303,9.449429
0.040901,0.570198,9.522818
-0.056429,0.535473,9.541696
-0.10883,0.449386,9.552715
-0.153265,0.403002,9.623977
-0.221735,0.291473,9.646234
-0.287767,0.152471,9.684748
-0.296585,0.02902,9.725941
-0.277857,-0.255681,9.83377
0.121636,-1.143476,9.844027
0.073618,-1.608382,9.58994
-0.293048,-0.961784,9.747714
-0.676446,-0.662403,9.872313
-1.411592,-2.457361,10.22037
-0.711934,-4.428209,9.404188
-0.584783,-3.28511,9.597652
-0.469864,-1.567852,9.970309
-0.468679,-1.14314,9.801649
-0.490226,-0.415004,9.757904
-0.418798,0.024574,9.868981
-0.356703,-0.138851,9.7429
-0.303994,-0.37735,9.622784
-0.338251,-0.574824,9.604926
-0.353204,-0.771922,9.600823
-0.355996,-1.199287,9.508432
-0.320197,-1.28269,9.355404
-0.236105,-1.105077,9.361846
-0.093078,-0.819341,9.114709
0.079849,-0.234871,9.234142
0.055565,-0.242899,9.037297
0.133622,-0.46691,8.799537
0.207178,-0.493594,8.717249
0.233885,-0.632787,8.656063
0.23122,-0.846712,8.442428
0.22927,-0.925195,8.314464
0.289129,-0.838264,8.155112
0.336525,-0.762058,8.035517
0.366552,-0.663501,7.935562
0.375293,-0.677784,7.75867
0.394088,-0.613103,7.683669
0.433159,-0.598521,7.630949
0.411497,-0.565534,7.593405
0.391271,-0.622008,7.573133
0.408519,-0.570489,7.535948
0.37484,-0.542644,7.438936
0.455665,-0.536336,7.400717
0.3685,-0.471237,7.402494
0.329907,-0.496447,7.36284
0.277484,-0.560518,7.357507
0.121104,-0.639195,7.355854
0.135363,-0.636078,7.359881
0.036561,-0.545255,7.401187
0.021556,-0.46853,7.381535
-0.050989,-0.411561,7.348105
-0.041967,-0.402731,7.365432
-0.136061,-0.306678,7.348583
-0.089851,-0.250622,7.352713
-0.189285,-0.15176,7.354578
-0.146421,-0.165884,7.358919
-0.196934,-0.13049,7.403844
-0.224802,-0.049653,7.474601
-0.275217,-0.060089,7.448011
-0.262597,-0.048397,7.539845
-0.333053,-0.044164,7.544147
-0.296493,-0.03724,7.561934
-0.288624,-0.007007,7.645468
-0.330616,-0.013733,7.71539
-0.357713,-0.086217,7.756426
-0.369326,-0.100394,7.800748
-0.333101,-0.075994,7.841469
-0.3438,-0.145438,7.829961
-0.327465,-0.187382,7.842772
-0.316271,-0.23899,7.825851
-0.308462,-0.277336,7.794575
-0.258621,-0.321215,7.79771
-0.177973,-0.406613,7.781641
-0.145848,-0.506822,7.794076
-0.039458,-0.844378,7.786497
-0.05279,-1.012283,7.667702
-0.110074,-0.821252,7.705295
-0.151676,-0.59365,7.743998
-0.203479,-0.611711,7.727054
-0.259426,-0.691494,7.716505
-0.255624,-0.832816,7.763141
-0.329047,-1.174972,7.807754
-0.556169,-2.30314,7.809232
-0.48759,-2.665931,7.71981
-0.461719,-2.261472,7.817523
-0.328559,-1.648282,7.888634
-0.315996,-1.134996,7.893459
-0.232875,-0.735518,7.957669
-0.235706,-0.518089,8.088226
-0.222387,-0.445028,8.110732
-0.236405,-0.409257,8.285129
-0.260506,-0.418442,8.459425
-0.324769,-0.577871,8.620088
-0.374799,-0.646684,8.762802
-0.419434,-0.773367,8.935842
-0.521766,-1.065272,9.053436
-0.56971,-1.227374,9.165098
-0.604182,-1.196414,9.265074
-0.596954,-1.149241,9.402353
-0.598547,-1.154924,9.465782
-0.587744,-1.16095,9.53775
-0.599905,-1.145149,9.624861
-0.575868,-1.129035,9.71875
-0.563527,-1.127479,9.82855
-0.601284,-1.181458,9.89457
-0.577572,-1.145571,10.00265
-0.532316,-1.165734,10.080726
-0.467954,-1.159184,10.193053
-0.45359,-1.228688,10.303184
-0.437296,-1.234252,10.401762
-0.405268,-1.221482,10.50698
-0.333829,-1.241813,10.608439
-0.271046,-1.269449,10.724316
-0.253966,-1.285485,10.854576
-0.23336,-1.3066,10.957713
-0.198157,-1.329789,11.070577
-0.153377,-1.357808,11.16633
-0.154147,-1.429764,11.247606
-0.155424,-1.454002,11.357575
-0.177634,-1.459052,11.493029
-0.137632,-1.477613,11.613191
-0.160988,-1.544582,11.740355
-0.225173,-1.58912,11.853817
-0.26991,-1.605436,11.964717
-0.28404,-1.608193,12.051856
-0.322812,-1.661308,12.135535
-0.366819,-1.686457,12.19864
-0.396183,-1.667847,12.249274
-0.429974,-1.649376,12.310659
-0.431441,-1.642352,12.357999
-0.419482,-1.702745,12.399177
-0.44861,-1.688559,12.500617
-0.459346,-1.670446,12.566937
-0.450973,-1.677479,12.640295
-0.46489,-1.672427,12.694885
-0.468583,-1.726214,12.771754
-0.537833,-1.728731,12.846895
-0.598618,-1.764408,12.89129
-0.573466,-1.792065,12.958751
-0.71107,-1.793792,13.008909
-0.759591,-1.923321,13.049161
-0.865152,-1.94773,13.116788
-0.896085,-1.957767,13.156126
-0.942769,-1.975784,13.119102
-0.928355,-2.02179,13.137708
-0.948402,-1.987014,13.156552
-0.891622,-1.964144,13.114077
-0.84385,-1.904816,13.132529
-0.809838,-1.920797,13.095739
-0.752235,-1.88274,13.066719
-0.672835,-1.758667,13.039883
-0.612616,-1.678397,12.979318
-0.512458,-1.600551,12.866314
-0.451917,-1.508369,12.826202
-0.41109,-1.439335,12.688997
-0.406035,-1.30883,12.580801
-0.333602,-1.177124,12.5177
-0.293565,-1.00835,12.387895
-0.233569,-0.90021,12.227273
-0.200545,-0.72324,12.065287
-0.105067,-0.562485,11.904132
-0.045648,-0.389588,11.696458
0.038535,-0.252111,11.488371
0.07244,-0.062372,11.348249
0.193183,0.120097,11.228888
0.252014,0.255635,11.081519
0.29282,0.37604,10.948146
0.389588,0.508836,10.831803
0.408111,0.68415,10.744674
0.474463,0.82901,10.600518
0.530918,0.946235,10.521921
0.552681,1.063106,10.436755
0.569696,1.171514,10.351698
0.584054,1.283943,10.246888
0.557316,1.352714,10.152332
0.571084,1.445685,10.06887
0.552786,1.567994,10.031916
0.503075,1.689044,9.979418
0.481981,1.752041,9.933835
0.442656,1.799177,9.899136
0.382367,1.814689,9.832866
0.337614,1.894366,9.836649
0.304122,1.942544,9.814627
0.314533,1.976479,9.783977
0.302948,2.027048,9.768371
0.303448,2.074441,9.760458
0.319428,2.14094,9.766164
0.296796,2.19318,9.732083
0.334309,2.178409,9.751396
0.28661,2.221565,9.736281
0.290046,2.251325,9.74944
0.20168,2.308339,9.773553
0.222668,2.311856,9.757153
0.16959,2.298048,9.825143
0.160007,2.299532,9.872337
0.09807,2.345808,9.947868
0.089024,2.336529,9.970605
0.100517,2.337484,10.012677
0.041262,2.347233,10.07167
0.04282,2.358047,10.144537
0.047045,2.324617,10.21047
0.051444,2.294145,10.261604
0.064549,2.233173,10.310185
0.060704,2.19282,10.397618
0.086661,2.164802,10.458369
0.134585,2.117803,10.513971
0.232757,1.998317,10.617481
0.113959,1.934251,10.628254
0.271746,1.843106,10.691949
0.314265,1.70465,10.707708
0.625834,1.265292,10.827655
0.715922,0.462393,10.564281
0.419243,0.734178,10.530299
0.430828,1.002533,10.69724
0.016022,0.056076,10.93748
-0.263186,-2.322376,10.493996
0.008062,-3.039915,10.383267
0.278843,-2.657563,10.282949
-0.205757,-0.914067,10.336922
-0.10091,0.018807,10.407335
-0.031443,0.763282,10.259543
0.15103,1.430776,10.233775
0.223633,1.374167,10.139634
0.237308,1.306003,10.09608
0.389855,1.094987,10.135802
0.43347,1.00798,10.063221
0.392281,0.807582,10.007578
0.245856,0.735677,9.979314
0.189629,0.555118,9.889055
0.121104,0.351617,9.73539
0.129343,0.216694,9.624767
0.208593,0.250819,9.530709
0.135485,0.189601,9.418454
0.023762,-0.027153,9.342901
0.017261,-0.197943,9.268372
-0.052346,-0.216531,9.148258
0.012823,-0.125806,8.928037
0.107484,-0.015944,8.837407
0.079246,0.070862,8.759782
-0.029729,0.015683,8.619078
-0.058023,-0.102298,8.408308
-0.042592,-0.287038,8.265224
-0.120302,-0.513116,8.138645
-0.261733,-0.689031,8.032422
-0.357711,-0.755905,7.961837
-0.417615,-0.817316,7.904148
-0.519965,-0.87494,7.861789
-0.557661,-0.937331,7.800288
-0.588755,-0.959535,7.738843
-0.602909,-0.967901,7.690575
-0.690357,-0.993397,7.649218
-0.722041,-0.972532,7.596444
-0.776464,-0.934449,7.523786
-0.80995,-0.883684,7.457386
-0.818982,-0.809209,7.397433
-0.864993,-0.821152,7.365044
-0.967879,-0.714223,7.307813
-0.996382,-0.649493,7.266799
-1.0099,-0.579855,7.227536
-1.048547,-0.544101,7.189433
-1.057158,-0.564627,7.102608
-1.09875,-0.445346,7.111023
-1.100697,-0.370467,7.07712
-1.07083,-0.401128,7.009039
-1.09035,-0.367439,7.020235
-1.115133,-0.311723,6.969249
-1.064429,-0.280273,6.934973
-1.087821,-0.252119,6.908789
-1.076402,-0.273494,6.884262
-1.053239,-0.273333,6.855956
-1.028428,-0.34153,6.885769
-1.012713,-0.466644,6.8339
-1.005384,-0.515626,6.747396
-1.050806,-0.253446,6.823884
-1.044589,-0.092306,6.819219
-1.035176,-0.103595,6.835481
-1.109703,-0.142182,6.837527
-1.22852,-0.347299,6.87609
-1.317571,-0.670945,6.860998
-1.273253,-0.700901,6.832264
-1.228484,-0.675888,6.858821
-1.228874,-0.674912,6.910371
-1.241151,-0.541635,6.91843
-1.212522,-0.387144,6.949754
-1.16865,-0.263871,6.970472
-1.202828,-0.205006,6.984968
-1.181296,-0.167594,7.024556
-1.197666,-0.071421,7.109388
-1.212692,0.009751,7.176025
-1.208131,0.058043,7.208919
-1.216521,0.114562,7.296202
-1.310868,0.004736,7.329725
-1.311469,-0.003503,7.343084
-1.297942,0.075317,7.375259
-1.265211,0.138458,7.409703
-1.323709,-0.001388,7.454152
-1.38592,-0.252861,7.465796
-1.289127,-0.112338,7.486397
-1.200769,-0.015409,7.539282
-1.06987,0.218805,7.603482
-1.078068,0.217121,7.677772
-1.027476,0.164856,7.667549
-1.04958,0.046821,7.721585
-1.117499,-0.096095,7.764655
-1.154668,-0.300765,7.789826
-1.147269,-0.292784,7.896482
-1.070927,-0.26275,8.011732
-1.035301,-0.335815,8.030345
-0.993846,-0.438388,8.105198
-1.016718,-0.471432,8.145565
-0.999812,-0.562978,8.189877
-0.983855,-0.596753,8.238753
-0.975616,-0.646229,8.282882
-0.979132,-0.707286,8.313174
-0.929094,-0.774671,8.407057
-0.946857,-0.781393,8.46983
-0.911838,-0.821448,8.512172
-0.883067,-0.891787,8.594553
-0.83954,-0.916223,8.686748
-0.832719,-0.925893,8.765143
-0.844073,-0.965891,8.859691
-0.897118,-1.029488,8.936185
-0.90016,-1.048074,9.044412
-0.948522,-1.075079,9.120125
-0.974213,-1.104871,9.227307
-1.024877,-1.143713,9.305406
-1.016174,-1.188865,9.426131
-1.072572,-1.174573,9.541253
-1.111857,-1.161411,9.674225
-1.172157,-1.185376,9.799772
-1.291095,-1.211422,9.911769
-1.400684,-1.234147,10.048104
-1.485194,-1.226763,10.257306
-1.631447,-1.208657,10.424763
-1.705295,-1.220947,10.551596
-1.803585,-1.181505,10.705036
-1.831555,-1.165816,10.885172
-1.970264,-1.090577,11.038105
-1.97724,-1.137078,11.158856
-2.018847,-1.111488,11.319622
-2.083339,-1.1307,11.445403
-2.131285,-1.094458,11.549405
-2.126267,-1.045439,11.669498
-2.127686,-1.028434,11.776393
-2.096622,-1.059834,11.905383
-2.071503,-1.069321,12.00389
-1.989142,-0.994917,12.105735
-1.927951,-1.021824,12.187681
-1.832416,-1.068304,12.313019
-1.767169,-1.109033,12.393225
-1.702246,-1.132656,12.548912
-1.660439,-1.16435,12.629888
-1.571973,-1.262714,12.74867
-1.554331,-1.28563,12.853606
-1.493667,-1.356624,12.96047
-1.447511,-1.373978,13.022539
-1.418782,-1.469291,13.08366
-1.358863,-1.555231,13.115859
-1.318054,-1.608745,13.1642
-1.319369,-1.657047,13.162586
-1.275924,-1.718853,13.147034
-1.253075,-1.774898,13.141723
-1.223113,-1.878446,13.119928
-1.20018,-1.936346,13.133209
-1.209141,-1.965144,13.14255
-1.275465,-2.094653,13.147523
-1.292985,-2.173702,13.19898
-1.340102,-2.243133,13.281163
-1.36137,-2.280703,13.405874
-1.36315,-2.343423,13.543554
-1.442807,-2.406748,13.672952
-1.440526,-2.429785,13.814442
-1.432765,-2.413702,13.993286
-1.383217,-2.349487,14.166638
-1.329735,-2.203051,14.31149
-1.144462,-1.819376,14.58343
-0.90935,-1.101526,14.897686
-0.775361,-0.912077,15.006528
-0.90995,-1.368391,14.729122
-0.866577,-2.264152,14.107342
-0.748829,-2.413161,14.004447
-0.427494,-1.594921,14.284106
0.014898,-0.52934,14.63045
0.380593,0.202483,14.78273
0.694494,0.397918,14.6808
0.84779,0.350252,14.403369
1.116118,0.377574,14.131742
1.402619,0.562966,13.978517
1.741097,0.857932,13.888145
2.040021,1.101148,13.753856
2.183532,1.337261,13.431361
2.72698,1.360283,13.265188
2.731296,1.304325,12.918868
3.093632,1.545475,12.624731
2.894897,1.417002,12.427786
3.205465,1.471016,11.983227
3.727727,1.311923,11.852103
3.561384,1.269252,11.997819
3.24911,1.291986,11.752334
3.216072,1.168446,11.377347
2.842003,1.211147,10.984044
3.133273,1.183555,10.569253
3.36541,1.008783,10.506297
3.121115,0.628467,10.529713
2.458887,0.437669,10.455021
2.178477,0.41623,10.229457
2.129293,0.571864,10.210437
2.072073,1.103166,10.190091
2.00615,0.84165,10.064645
1.619433,0.532247,9.7398
1.344698,0.255371,9.439962
1.072858,0.194851,9.368932
0.962613,0.28627,9.31376
0.828086,0.430195,9.234939
0.750317,0.510636,9.086041
0.660779,0.521115,9.067655
0.433017,0.506823,8.9691
0.326242,0.488848,8.782892
0.319863,0.470396,8.617884
0.326199,0.487918,8.60973
0.299867,0.599054,8.666941
0.161971,0.667683,8.704495
0.074158,0.725739,8.65697
0.046895,0.728938,8.61409
0.007073,0.666458,8.550422
0.009678,0.666847,8.521551
-0.048421,0.688028,8.548746
-0.043154,0.724384,8.590504
-0.03787,0.740261,8.589025
-0.06427,0.726656,8.579623
-0.041825,0.779395,8.594366
-0.057366,0.742864,8.569534
-0.038385,0.652466,8.559075
-0.110466,0.636832,8.642789
-0.190782,0.58845,8.720952
-0.24094,0.521249,8.771734
-0.291866,0.471997,8.794303
-0.324768,0.394608,8.848861
-0.363271,0.316271,8.912429
-0.378573,0.32517,8.95745
-0.341956,0.564871,9.189869
0.159518,2.349546,9.993204
-0.219692,0.810607,9.363869
-0.562833,-0.072146,8.819655
-0.459093,0.025097,9.086795
-0.264126,0.433965,9.31219
-0.30468,0.399018,9.206504
-0.274932,0.142277,9.131108
-0.30661,0.085949,9.230901
-0.277228,-0.011508,9.163889
-0.171463,-0.032291,9.16271
-0.247965,-0.094283,9.201822
-0.281488,-0.284876,9.1345
-0.23464,-0.319723,9.133136
-0.240199,-0.372292,9.164889
-0.250121,-0.447473,9.199437
-0.282575,-0.57015,9.160769
-0.260507,-0.621544,9.114414
-0.393748,-0.647909,9.133178
-0.131999,-0.77091,8.981089
-0.193765,-0.806056,9.140248
-0.254107,-0.871118,8.982835
-0.096797,-0.942626,8.937176
-0.110749,-0.953596,8.920182
-0.114593,-1.036538,8.804556
0.031998,-1.122796,8.723049
-0.021156,-1.107026,8.707331
0.024848,-1.184052,8.607747
0.017425,-1.283145,8.480464
-0.051847,-1.281762,8.368349
-0.031193,-1.28474,8.298575
-0.052908,-1.248025,8.192064
-0.054592,-1.342187,8.04382
-0.067158,-1.320778,8.004744
-0.045888,-1.306205,7.928272
0.018783,-1.229819,7.837573
0.014357,-1.186204,7.757568
0.127862,-1.158145,7.680806
0.143549,-1.081099,7.635313
0.215924,-0.982718,7.553609
0.302907,-0.864574,7.548718
0.309189,-0.817837,7.508672
0.349748,-0.835583,7.451313
0.350271,-0.70814,7.458067
0.363065,-0.640402,7.44098
0.398723,-0.586232,7.41586
0.387496,-0.545906,7.42148
0.376918,-0.47877,7.432651
0.354945,-0.417513,7.428041
0.387725,-0.350885,7.438828
0.343593,-0.274389,7.459537
0.306816,-0.266967,7.468836
0.238761,-0.194709,7.503258
0.145899,-0.159466,7.509813
0.157771,-0.132931,7.536773
0.097344,-0.077224,7.589772
0.002841,-0.03927,7.621838
-0.089333,0.001515,7.642223
-0.181151,0.034107,7.684972
-0.251396,0.017625,7.716279
-0.322486,0.031174,7.803016
-0.405937,0.073879,7.876309
-0.460004,0.086267,7.905041
-0.485301,0.040903,7.955609
-0.523391,0.040825,7.976591
-0.577984,0.021331,8.043873
-0.593075,-0.001119,8.075652
-0.612024,-0.013466,8.084926
-0.667826,-0.103338,8.124116
-0.675424,-0.176413,8.102005
-0.6767,-0.151216,8.16521
-0.707753,-0.228425,8.150917
-0.671679,-0.279666,8.103343
-0.685165,-0.375713,8.106596
-0.697795,-0.44215,8.077664
-0.70125,-0.489633,8.050287
-0.646022,-0.535095,8.045601
-0.673597,-0.624969,7.974015
-0.628059,-0.714945,7.972187
-0.632739,-0.737347,7.974586
